Code,Name,Street_Add,Town,Type,ZipCode,Waste,Lat,Long,X_Coord,Y_Coord,Status,Score
R2989,Uno Chicago Grill,100 CHARLES PARK RD,WEST ROXBURY,R,02132,52.5,42.27791955,-71.17466848,226835.3684,891989.6003,M,100
R3378,Uno Chicago Grill,280 Huntington Ave,Boston,R,02115,75,42.34174078,-71.08604328,234111.2712,899110.1774,M,100
R3379,Uno Chicago Grill,731 Boylston St,Boston,R,02116,75,42.34929005,-71.08021483,234587.4228,899951.0605,M,100
R3380,Uno Chicago Grill,210 Squire Rd,Revere,R,02151,75,42.42464358,-71.01096075,240245.4375,908351.4008,M,100
R3680,Uno Chicago Grill,70 Worcester Rd,Framingham,R,01702,112.5,42.29867863,-71.39720154,208476.6965,894249.3482,M,100
F779,Uno Foods Inc.,100 Charles Park Rd,Boston,F,02132,42.27791955,-71.17466848,226835.3684,891989.6003,M,100
F780,Uno Restaurant Corporation,180 Spark St,Brockton,F,02302,42.10777807,-71.02155042,239571.3927,873151.2605,M,100
R3641,UNO RESTAURANTS LLC,287 Washington St,Newton,R,02458,105,42.35715537,-71.18569167,225893.6802,900787.3097,M,100
R3776,Upstairs On The Square Restaurant,91 Winthrop St,Cambridge,R,02138,150,42.37222198,-71.12070279,231240.1879,902482.6138,M,100
R369,Uptown Deli,363 Middlesex Ave,Wilmington,R,01887,15,42.56812574,-71.15983669,227930.2243,924229.7908,M,100
R974,Uptown Gourment of Natick,3 Apple Hill Dr,Natick,R,01760,21,42.30085903,-71.35106536,212280.6308,894497.1499,M,100
IC92,Urban College of Boston,178 Tremont Street 7th floor,Boston,IC,02111,11.6613,42.35281217,-71.06441409,235887.2866,900348.8081,M,64
G667,Urban Foodies Market LLC,1421 Washington St,Boston,G,02118,75,42.3408608,-71.07054176,235389.1248,899018.7492,M,100
F781,US Mills Inc,200 Reservoir St,Needham,F,02494,42.31034247,-71.22843212,222389.1595,895575.448,M,100
F782,US Seafood Afventures Ltd,25 Wright St,New Bedford,F,02740,41.62433897,-70.91632534,248641.606,819511.6256,M,100
R796,Usual Restaurant & Lounge,19 Merrimack St,Lowell,R,01852,18,42.64552842,-71.30785029,215757.7414,932790.0416,M,100
R1323,V F Roma Italian Cuisine,559 College Hwy,Southwick,R,01077,22.5,42.0597567,-72.76665553,95162.12081,868484.9261,M,100
R3230,Van Rensselaer's,1019 RTE 6,WELLFLEET,R,02663,72,41.90609995,-69.98511215,325684.5514,851755.9836,M,85
R2329,Varsity Sports Club Cafe,400 Lincoln St,Hingham,R,02043,37.5,42.24833149,-70.92486625,247462.5266,888811.9597,M,100
R797,Vecchia Roma,398 Watertown St,Newton,R,02458,18,42.3601119,-71.2021981,224532.6893,901110.83,M,100
R975,Veggie Planet Pizza,47 Palmer St,Cambridge,R,02138,21,42.37390108,-71.12011449,231287.8112,902669.3373,M,100
R3565,Vel's,2352 Cranberry Hwy,West Wareham,R,02576,90,41.78955734,-70.75158734,262209.0283,837968.5615,M,100
F783,Venetian Bakery,90 Baldwin St,West Springfield,F,01089,42.09495716,-72.61977831,107369.3597,872224.2816,M,100
R1324,Venetian Garden Restaurant,1269 MASSACHUSETTS AVE,BOSTON,R,02125,22.5,42.3214161,-71.06233633,236076.3621,896862.3732,M,100
R976,Venus Cafe,47 South Ave,Whitman,R,02382,21,42.08079067,-70.93544264,246712.9,870197.3415,M,100
R3825,Venus De Milo,LITTLE NECK AVE,SWANSEA,R,02777,300,41.7415584,-71.1889814,225871.9817,832411.6634,M,63
F784,Venus Wafers Inc,70 Research Rd,Hingham,F,02043,42.17182917,-70.91778432,248104.9501,880318.7466,M,100
G668,Vermettes Super Mkt,6 Pond St,Amesbury,G,01913,27,42.85671668,-70.93352613,246299.0657,956386.7574,M,100
F785,Vermont Pure Ntural Spring Wtr,8 Otis Park Dr Ste 3a,Buzzards Bay,F,02532,41.71172199,-70.58364819,276260.7331,829460.2754,M,100
R370,Verna's Coffee Shop,2344 Massachusetts Ave,Cambridge,R,02140,15,42.3960248,-71.1286954,230570.3849,905123.6476,M,100
IH149,VERNON HILL CAMPUS,121 PROVIDENCE STREET,WORCESTER,IH,01604,31.83165,42.24831465,-71.79238569,175870.9253,888691.429,M,100
F786,Veryfine Products Inc,20 Harvard Rd,Littleton,F,01460,42.53887088,-71.51417278,198835.7546,920924.5001,M,100
F787,Via Della Chiesa Vineyards,250 Cape Hwy,Taunton,F,02718,41.9054143,-71.06540764,236058.6226,850655.5604,M,60
R2779,Via Lago,1845 Massachusetts Ave,Lexington,R,02420,45,42.4482664,-71.2289731,222295.8792,910895.444,M,100
R3381,Via Matta,79 Park Plz,Boston,R,02116,75,42.35145813,-71.06951389,235467.8839,900196.2748,M,100
G669,Vicentes Tropical Grocery,689 Main St,Brockton,G,02301,75,42.07152212,-71.01841913,239853.1073,869125.7868,M,100
R977,Vick's Waffle Store,283 Old Main St,Tewksbury,R,01876,21,42.62330107,-71.26378085,219378.6005,930330.0034,M,100
R371,Vic's Brekfast Diner Bakery,1 Lilley Ave,Lowell,R,01850,15,42.6572923,-71.3123406,215386.6268,934096.014,M,100
F788,Victor Coffee,365 C St,Boston,F,02127,42.34183787,-71.04995531,237084.9445,899136.0234,M,100
F789,Victoria Brand,126 Newmarket Sq,Boston,F,02118,42.33020601,-71.06755799,235640.9976,897836.5132,M,100
IH564,VICTORIA HAVEN NURSING FACILIT,137 NICHOLS STREET,NORWOOD,IH,02062,10.1835,42.19268451,-71.20859784,224069.0191,882512.1454,M,100
R978,Victoria Restaurant,1024 Massachusetts Ave,Boston,R,02118,21,42.326917,-71.066967,235691.5601,897471.4349,M,100
R3642,Victoria Station,86 Wharf St Ste 5,Salem,R,01970,105,42.51991402,-70.88792698,250294.394,918999.1018,M,100
R3782,Victoria Station,128 Middlesex Tpke,Burlington,R,01803,165,42.48528927,-71.22032112,222994.1429,915010.2061,M,100
R798,Victorian House Restaurant,16 S Maple Ave,Ashburnham,R,01430,18,42.60733225,-71.92421556,165190.1015,928615.8493,M,100
R1822,Victorian Motor Inn,14 Sylvan St,Peabody,R,01960,30,42.54660682,-70.94525767,245564.2838,921931.8954,M,100
R372,Victoria's Pizza of Cohasset,790 CHIEF JUSTICE CUSHING,COHASSET,R,02025,15,42.22071205,-70.80152912,257665.7546,885820.2517,M,81
R3566,Viga Italian Eatery & Catering,291 Devonshire St,Boston,R,02110,90,42.35377453,-71.05784839,236427.6655,900458.4858,M,100
F790,Viking Seafoods LLC,50 Crystal St,Malden,F,02148,42.42780804,-71.04712263,237267.6618,908686.4671,M,100
R2885,Villa Francesca's,150 Richmond St,Boston,R,02109,49.5,42.27509823,-71.06294472,236052.5753,891717.4128,T,100
R373,Villa Napoletano,666 N Main St,East Longmeadow,R,01028,15,42.08089066,-72.53885348,114044.2754,870577.3057,M,100
R2780,Villa Restaurant The,48 Plain Rd,Wayland,R,01778,45,42.36705357,-71.35218094,212175.9015,901849.6135,M,100
R3421,Villa Rosa Restaurant,705 Adams St,Quincy,R,02169,82.5,42.2565534,-71.0343399,238423.4018,889670.0701,M,100
R374,Villa Rose Restaurant,1428 Center St,Ludlow,R,01056,15,42.20525256,-72.41088621,124779.4879,884268.6534,M,100
G670,Village Co-Op,180 Rattlesnake Gutter Rd,Leverett,G,01054,22.5,42.49343905,-72.471048,120175.9836,916332.1687,M,100
R1325,Village Diner & Pub,9 Fruit St,Byfield,R,01922,22.5,42.75579361,-70.93928975,245901.7019,945172.2177,M,100
G671,Village Food Mart,110 Willard St,Quincy,G,02169,34.5,42.25127167,-71.03636697,238259.3307,889082.5031,M,100
G672,Village Food Mart,43 Somers Rd,Hampden,G,01036,22.5,42.05579114,-72.43960978,122224.7345,867694.4121,M,100
R2990,Village Inn Restaurant,544 Broadway Rd,Dracut,R,01826,52.5,42.68371794,-71.28131506,217922.9508,937037.5859,M,100
G673,Village Market,71 Front St,Scituate,G,02066,127.5,42.19407749,-70.725315,263984.6959,882916.3202,M,100
G674,"Village Market, The",30 Corinth St,Roslindale,G,02131,60,42.28611547,-71.12964504,230545.2072,892915.0981,M,100
R2991,Village Pancake House,26 Main St,Rowley,R,01969,52.5,42.70862122,-70.88201257,250628.5008,939964.4485,M,100
IH196,VILLAGE REST HOME,22 MAIN STREET,EASTON,IH,02356,4.599,42.06970874,-71.10564165,232636.0172,868887.3118,M,100
IH197,VILLAGE REST HOME,446 MAIN STREET,LEOMINSTER,IH,01453,8.2125,42.53678327,-71.74562418,179822.1695,920721.5603,M,100
IH198,VILLAGE REST HOME II OF BROCKT,197 WEST CHESTNUT STREET,BROCKTON,IH,02401,5.256,42.06235124,-71.02437897,239365.5874,868104.4166,M,100
R3717,Village Restaurant of Essex,55 Main St,Essex,R,01929,127.5,42.63251115,-70.78026182,259035.5687,931575.3447,M,100
R2781,Village Smokehouse,69 Harvard Sq,Brookline,R,02445,45,42.33308721,-71.11872616,231422.4194,898136.4271,M,100
R881,Village Sub and Pizza,14 Central St,Georgetown,R,01833,19.5,42.72380598,-70.99218917,241592.3794,941591.6934,M,100
R375,Village Sushi & Grill,14 Corinth St,Roslindale,R,02131,15,42.2864446,-71.13015891,230502.6673,892951.4724,M,100
R1823,Villagio Ristorante,56 Chelmsford Rd,North Billerica,R,01862,30,42.58470689,-71.30099491,216335.6966,926035.037,M,100
R1824,Villa's Pizzeria,123 Main St,Ware,R,01082,30,42.26052866,-72.24205422,138774.5678,890273.061,M,100
F791,Vina Baking Co,301 Newport Ave,Quincy,F,02170,42.26631197,-71.02043823,239564.3762,890760.3366,M,100
R2782,Vinalia,101 Arch St Ste 220,Boston,R,02110,45,42.354975,-71.058455,236376.9989,900591.5689,M,100
G675,Vincents Country Store,109 W Main St,Westminster,G,01473,28.5,42.55784593,-71.93073864,164627.0812,923121.5067,M,100
R2330,Vincent's House of Pizza,LINCOLN ST,WORCESTER,R,01608,37.5,42.271315,-71.798835,175347.6497,891248.0094,M,100
R3156,Vincenzo's Restaurant,170 Concord Rd,Chelmsford,R,01824,60,42.56837658,-71.35093286,212239.6235,924212.6568,M,100
R2331,Vincenzo's Restaurante,1200 Main St,Concord,R,01742,37.5,42.45649124,-71.39167853,208909.8585,911779.2873,M,100
R376,Vining Bistro,595 Main St Ste 2,Chatham,R,02633,15,41.6817982,-69.9591785,328285.9469,826885.7977,M,100
R3432,Vinny Testas's,1700 Beacon St,Brookline,R,02445,84,42.3385979,-71.1388384,229762.3018,898741.3137,M,100
R1326,Vintage,2 Peachtree Rd,East Longmeadow,R,01028,22.5,42.06740483,-72.48126523,118791.7346,869023.0935,M,100
R3783,Vinwood Caterers,3 Union St,Ipswich,R,01938,172.5,42.67924424,-70.83872457,254200.0928,936727.7423,M,100
W487,Vitasoy USA Inc.,1 New England Way,Ayer,W,01432,42.56237654,-71.5370961,196953.8175,923536.124,M,66
R377,Vito's,275 N Main St,West Bridgewater,R,02379,15,42.02927612,-71.00843406,240706.4525,864438.2854,M,100
R378,Vittoria Caffe,296 Hanover St,Boston,R,02113,15,42.3640933,-71.05415953,236725.5868,901606.2271,M,100
R2783,Viva Bene Ristorante,144 Commercial St,Worcester,R,01608,45,42.26353642,-71.80008528,175241.4685,890384.3746,M,100
F792,Vivido Natural LLC,22 Keefe Ave Ste 1,Newton,F,02464,42.31082103,-71.22564087,222619.1092,895629.3401,M,100
W488,"Volume, Inc.",10 Billings St,Sharon,W,02067,42.45630391,-71.4729711,202223.2385,911753.1744,T,66
R2332,Vorelli's,226 Commercial St,Provincetown,R,02657,37.5,42.0498452,-70.1883275,308580.4596,867440.4923,M,100
R3827,Vox Populi,755 Boylston St Ste 1,Boston,R,02116,321,42.34910327,-71.08087602,234533.0477,899930.046,M,100
IH565,WABAN HEALTH & REHABILITATION,20 KINMONTH ROAD,NEWTON,IH,02168,28.908,42.32726707,-71.23088801,222180.7555,897454.7095,M,100
F793,Wachusett Brewing Company Inc,175 State Rd E,Westminster,F,01473,42.55900966,-71.87068779,169559.0777,923227.6075,M,100
IH566,WACHUSETT EXTENDED CARE FACILI,56 BOYDEN ROAD,HOLDEN,IH,01520,14.1255,42.34872231,-71.85619037,170652.0569,899864.1643,M,100
IH567,WACHUSETT MANOR,32 HOSPITAL HILL ROAD,GARDNER,IH,01440,31.536,42.5712799,-71.97749744,160795.5689,924634.2058,M,100
F794,Wachusett Potato Chip CO,759 Water St,Fitchburg,F,01420,42.56906097,-71.78404913,176677.5418,924316.8198,M,100
R3777,Wagamama,200 State St Ste 3b,Boston,R,02109,150,42.359515,-71.05258,236858.3654,901098.3724,M,100
R3214,Wah-Bo Grill,98 Boston Tpke,Shrewsbury,R,01545,67.5,42.27466338,-71.74994131,179382.2045,891606.9528,M,100
R799,Wai Wai Restaurant,26 Oxford St,Boston,R,02111,18,42.351617,-71.0603375,236223.8318,900217.7775,M,100
IH568,WAKEFIELD CARE & REHABILITATIO,ONE BATHOL STREET,WAKEFIELD,IH,01880,48.9465,42.4762802,-71.0738047,235045.0872,914059.3343,M,100
IH132,WALDEN BEHAVIORAL CARE LLC,9 HOPE AVENUE,WALTHAM,IH,02453,28.08675,42.37013655,-71.24863835,220703.7076,902212.0175,M,100
R2784,Walden Grill,24 Walden St,Concord,R,01742,45,42.45937222,-71.34991369,212344.6116,912104.508,M,100
G676,Wallace Food Mart,298 Cotuit Rd,Sandwich,G,02563,15,41.70628751,-70.48574215,284415.4921,828948.9339,M,100
G677,Walpole Food Service,415 Elm St,Walpole,G,02081,52.5,42.15266886,-71.26959941,219042.4764,878052.103,M,100
G678,Walpole Public Schools Food Service,319 Common St Ste 5,Walpole,G,02081,52.5,42.13502862,-71.24592521,221004.9668,876098.3281,M,100
W489,Walter Kalil Lobsters,56 Low St,Newburyport,W,01950,42.78129787,-70.85324756,252923.8077,948055.2536,T,66
F795,Waltham Beef & Provision CO,11 Widett Cir,Boston,F,02118,42.33455654,-71.06349017,235973.7829,898321.4547,M,100
R800,Waltham Pizza,168 Lexington St,Waltham,R,02452,18,42.38205425,-71.23658925,221692.0558,903538.7898,M,100
F796,Waniewski Farms Inc,409 S Westfield St,Feeding Hills,F,01030,42.05251136,-72.6755072,102694.6519,867572.2571,M,100
F797,Ward Hill Central Operations LLC,3 Pluff Ave,North Reading,F,01864,42.59482694,-71.11920293,231253.3292,927209.9133,M,100
R1825,Wardhurst Club,31 Lynnfield St,Peabody,R,01960,30,42.51694544,-70.94621426,245507.1059,918636.6224,M,100
G679,Wards Berry Farm,614 S Main St,Sharon,G,02067,63,42.09915667,-71.21739114,223377.1388,872121.4112,M,100
R1826,Warfield House Inn At Vlyview,200 Warfield Rd,Charlemont,R,01339,30,42.63268378,-72.88169852,86671.93537,932263.3581,M,100
R1827,Warren Tavern,2 Pleasant St,Charlestown,R,02129,30,42.373985,-71.0631677,235977.9292,902701.1136,M,100
R1480,Washington Square Tavern,714 Washington St,Brookline,R,02446,27,42.33911425,-71.13495021,230082.4691,898800.0321,M,100
F798,Watch City Brewing Co Inc,256 Moody St,Waltham,F,02453,42.3717545,-71.2368525,221673.9065,902394.6611,M,100
W490,Water of Sands Springs,160 Sand Springs Rd,Williamstown,W,01267,42.73474716,-73.20108791,60704.59852,944072.3726,M,66
R1828,Water Street Cafe,25 Water St,Plymouth,R,02360,30,41.9555773,-70.6617094,269498.349,856476.7827,M,100
R882,Water Street Cafe,36 Water St,Fall River,R,02721,19.5,41.70437319,-71.16294441,228054.1699,828289.8438,M,100
R379,Waterfall Cafe,1000 COMMONWEALTH AVE,CHESTNUT HILL,R,02462,15,42.3361227,-71.17855221,226490.6521,898453.2843,M,51
C173,"Waterford Hotel Group, Inc.",75 Felton St,Marlborough,C,01752,0,42.34303,-71.57829,193548.7765,899173.5657,M,100
R801,Watertown Chicken Wings,208 Waverly Ave,Watertown,R,02472,18,42.37685612,-71.18827225,225673.0873,902974.815,M,94
C174,Waterworks,"333 Victory Road, Marina Bay",Quincy,C,02171,136.9,42.29995583,-71.02815015,238907.4676,894493.7218,M,100
R1481,Wave Restaurant,210 Spring St,Marion,R,02738,27,41.71592633,-70.7717468,260603.2116,829776.311,M,100
IH569,WAYLAND NURSING & REHAB CENTER,188 COMMONWEALTH ROAD,WAYLAND,IH,01778,13.14,42.31828534,-71.36229145,211351.8425,896431.2299,M,100
R3567,Weathervane Seafoods,1290 Main St,Leominster,R,01453,90,42.56557271,-71.74771651,179659.5749,923920.0366,M,100
R1829,Webster House Restaurant,1 Webster St,Worcester,R,01603,30,42.2450648,-71.8317107,172624.2475,888342.3302,M,100
IH570,WEBSTER MANOR LTC FACILITY,745 SCHOOL STREET,WEBSTER,IH,01570,44.3475,42.03613531,-71.88256312,168323.3917,865153.8778,M,100
R802,Websters Fish Hook,391 Damon Rd,Northampton,R,01060,18,42.33413577,-72.6212302,107598.4729,898789.9925,M,100
F799,Weetabix Company Inc,20 Cameron St,Clinton,F,01510,42.40940801,-71.68121567,185083.2086,906559.5328,M,100
F800,Welchs,575 Virginia Rd,Concord,F,01742,42.46699215,-71.30389132,216128.0039,912958.6059,M,100
F801,Welchs,749 Middlesex Tpke,Billerica,F,01821,42.5310281,-71.2605119,219675.5527,920080.8363,M,100
IC54,Wellesley College,106 Central Street,Wellesley,IC,02181,165.209625,42.29591192,-71.29838993,216625.3544,893956.5756,T,63
F802,Wellington Farms,89 Baldwin St,West Springfield,F,01089,42.09494491,-72.61975264,107371.4649,872222.8932,M,100
F803,Wellpet LLC,200 Ames Pond Dr Ste 104,Tewksbury,F,01876,42.641386,-71.22396741,222638.2451,932348.7613,M,100
F804,Wellpet LLC,80 Rogers St,Lowell,F,01852,42.63618246,-71.30000538,216403.5168,931753.3265,M,100
R1830,Wendy's,66 Pondside Cir,Centerville,R,02632,30,41.6788853,-70.32950306,297460.0906,826072.2538,M,100
R1933,Wendy's,52 Main St Ste 217,North Reading,R,01864,31.5,42.57020106,-71.10935722,232073.9234,924478.0767,M,100
R1991,Wendy's,64 Copeland Dr,Mansfield,R,02048,33,42.02837085,-71.22796437,222527.6096,864256.3629,M,100
R2016,Wendy's,505 John Fitch Hwy,Fitchburg,R,01420,34.5,42.58394528,-71.77592704,177349.7699,925968.0142,M,100
R2333,Wendy's,360 Huntington Avenue,Boston,R,02115,37.5,42.34027826,-71.08895544,233872.0855,898946.568,M,100
R2334,Wendy's,1900 Main St,Brockton,R,02301,37.5,42.04790495,-71.01068504,240508.1814,866506.2935,M,100
R2335,Wendy's,188 Endicott St,Danvers,R,01923,37.5,42.54821365,-70.9431121,245739.3443,922111.53,M,100
R2336,Wendy's,19 Plaistow Rd,Haverhill,R,01830,37.5,42.81128351,-71.10285433,232483.1484,951261.3586,M,100
R2337,Wendy's,730 Plain St,Marshfield,R,02050,37.5,42.1062619,-70.7478308,262211.0766,873146.1738,M,100
R2338,Wendy's,486 Broadway,Methuen,R,01844,37.5,42.73851738,-71.19568183,224919.5236,943146.6006,M,100
R2339,Wendy's,520 Southern Artery,Quincy,R,02169,37.5,42.25353096,-70.99429039,241729.9937,889353.1776,M,100
R2340,Wendy's,359 Turnpike Rd,Southborough,R,01772,37.5,42.2891885,-71.5591187,195124.3778,893191.8115,M,100
R2389,Wendy's,355 Worcester Rd,Natick,R,01760,39,42.30231006,-71.33889867,213283.5477,894660.147,M,100
R2390,Wendy's,191 Newport Ave,Quincy,R,02170,39,42.26942236,-71.0237538,239288.9117,891104.2846,M,100
R2404,Wendy's,28 Pearson Blvd,Gardner,R,01440,40.5,42.56628785,-71.98092668,160510.8912,924081.2666,M,100
R2468,Wendy's,688 Southbridge St,Auburn,R,01501,42,42.1836707,-71.8588949,170352.0825,881532.2141,M,100
R2469,Wendy's,2 BARNHAM RD,AYER,R,01432,42,42.5520882,-71.5734747,193965.5686,922395.2082,M,77
R2470,Wendy's,1724 Revere Beach Pkwy,Everett,R,02149,42,42.40190217,-71.04351771,237579.7111,905810.5129,M,100
R2471,Wendy's,99 Winthrop Ave,Lawrence,R,01843,42,42.6887098,-71.1474411,228892.6327,937628.8506,M,100
R2472,Wendy's,176 Boston Post Rd W,Marlborough,R,01752,42,42.33899283,-71.58959383,192616.8522,898726.0488,M,100
R2473,Wendy's,90 Pleasant Valley St # 800,Methuen,R,01844,42,42.74213613,-71.15604652,228163.4795,943560.9329,M,100
R2474,Wendy's,128 Cedar St,Milford,R,01757,42,42.16243198,-71.50846814,199300.2201,879110.833,M,100
R2475,Wendy's,312 Boston Rd,North Billerica,R,01862,42,42.5715574,-71.2772435,218289.1852,924579.1775,M,100
R2476,Wendy's,300 Turnpike Rd,Westborough,R,01581,42,42.2829301,-71.6463698,187927.4394,892505.3288,M,100
R2477,Wendy's,492 Lincoln St,Worcester,R,01605,42,42.2944669,-71.7753399,177294.1685,893813.0692,M,100
R2478,Wendy's,500 Park Ave,Worcester,R,01610,42,42.2528459,-71.8279205,172940.3701,889205.3939,M,100
R2479,Wendy's,560 SW Cutoff,Worcester,R,01607,42,42.2121198,-71.7970549,175471.5999,884672.4842,M,100
R2480,Wendy's,702 Southbridge St,Worcester,R,01610,42,42.24275321,-71.81154442,174287.605,888079.2988,M,100
R2481,Wendy's,801 W Boylston St,Worcester,R,01606,42,42.32066154,-71.79501557,175681.6895,896728.0593,M,100
R2493,Wendy's,377 Lynnway,Lynn,R,01901,43.5,42.4571426,-70.95083587,245170.102,911991.3937,M,100
R2494,Wendy's,330 Middlesex Ave,Medford,R,02155,43.5,42.41353543,-71.07930747,234626.9854,907087.546,M,100
R2495,Wendy's,303 W Central St,Natick,R,01760,43.5,42.28143709,-71.39542136,208625.8368,892334.422,M,100
R2785,Wendy's,373 Centre Ave,Abington,R,02351,45,42.1109972,-70.93073561,247079.9741,873554.9358,M,100
R2786,Wendy's,157a Massachusetts Ave,Boston,R,02115,45,42.34636446,-71.08722986,234011.0092,899623.2791,M,100
R2787,Wendy's,551 Boylston St Lbby,Boston,R,02116,45,42.3504358,-71.07612331,234923.9009,900079.9924,M,100
R2788,Wendy's,71 Summer St,Boston,R,02110,45,42.35421935,-71.05887965,236342.4487,900507.4536,M,100
R2789,Wendy's,112 Mall Rd Ste 10,Burlington,R,01803,45,42.48540485,-71.21595194,223353.3163,915024.2314,M,100
R2790,Wendy's,598 Massachusetts Ave,Cambridge,R,02139,45,42.36491905,-71.10291542,232708.9817,901678.1037,M,100
R2791,Wendy's,449 STATE RD,NORTH DARTMOUTH,R,02747,45,41.6406073,-71.0015785,241526.406,821273.4135,M,100
R2792,Wendy's,5 Arlington St,Dracut,R,01826,45,42.66904002,-71.30302262,216147.6147,935402.739,M,100
R2793,Wendy's,3025 Cranberry Hwy,East Wareham,R,02538,45,41.75778669,-70.65860444,269972.4583,834512.0583,M,100
R2794,Wendy's,35 MARIANO S BISHOP BLVD,FALL RIVER,R,02721,45,41.67589602,-71.16228285,228121.7567,825127.1926,M,100
R2795,Wendy's,500 Bedford St,Fall River,R,02720,45,41.70024388,-71.1462594,229444.8087,827836.8385,M,100
R2796,Wendy's,138 Federal St,Greenfield,R,01301,45,42.5925819,-72.59817849,109867.6822,927470.9935,M,100
R2797,Wendy's,554 Iyannough Rd,Hyannis,R,02601,45,41.66575288,-70.28863952,300883.0353,824661.3197,M,100
